,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,date,hour,year,month,day
9329,3,0,1,1,21.32,25.0,72,6.0032,2,9,2012-09-12,2,2012.0,9.0,12.0
9330,3,0,1,1,20.5,24.24,77,6.0032,0,7,2012-09-12,3,2012.0,9.0,12.0
9331,3,0,1,1,20.5,24.24,72,6.0032,0,5,2012-09-12,4,2012.0,9.0,12.0
9332,3,0,1,1,20.5,24.24,72,6.0032,4,44,2012-09-12,5,2012.0,9.0,12.0
9333,3,0,1,1,20.5,24.24,72,6.0032,6,199,2012-09-12,6,2012.0,9.0,12.0
9334,3,0,1,1,21.32,25.0,72,0.0,24,533,2012-09-12,7,2012.0,9.0,12.0
9335,3,0,1,1,22.96,26.515,64,7.0015,43,727,2012-09-12,8,2012.0,9.0,12.0
9336,3,0,1,1,24.6,30.305,64,8.9981,50,278,2012-09-12,9,2012.0,9.0,12.0
9337,3,0,1,1,25.42,30.305,61,8.9981,57,148,2012-09-12,10,2012.0,9.0,12.0
9338,3,0,1,1,27.06,31.06,50,12.998,51,181,2012-09-12,11,2012.0,9.0,12.0
9339,3,0,1,1,27.88,31.82,36,8.9981,88,264,2012-09-12,12,2012.0,9.0,12.0
9340,3,0,1,1,28.7,31.82,34,8.9981,85,238,2012-09-12,13,2012.0,9.0,12.0
9341,3,0,1,1,28.7,31.82,37,11.0014,78,200,2012-09-12,14,2012.0,9.0,12.0
9342,3,0,1,1,29.52,32.575,37,8.9981,75,243,2012-09-12,15,2012.0,9.0,12.0
9343,3,0,1,1,29.52,32.575,37,11.0014,90,419,2012-09-12,16,2012.0,9.0,12.0
9344,3,0,1,1,28.7,31.82,41,19.9995,114,811,2012-09-12,17,2012.0,9.0,12.0
9345,3,0,1,1,27.06,31.06,44,16.9979,91,886,2012-09-12,18,2012.0,9.0,12.0
9346,3,0,1,1,26.24,31.06,50,12.998,78,557,2012-09-12,19,2012.0,9.0,12.0
9347,3,0,1,1,25.42,31.06,57,8.9981,38,432,2012-09-12,20,2012.0,9.0,12.0
9348,3,0,1,1,24.6,30.305,60,8.9981,27,279,2012-09-12,21,2012.0,9.0,12.0
9349,3,0,1,1,22.96,26.515,64,6.0032,23,189,2012-09-12,22,2012.0,9.0,12.0
9350,3,0,1,1,22.96,26.515,68,7.0015,16,111,2012-09-12,23,2012.0,9.0,12.0
9351,3,0,1,1,22.96,26.515,73,6.0032,11,46,2012-09-13,0,2012.0,9.0,13.0
9352,3,0,1,1,22.14,25.76,77,6.0032,6,22,2012-09-13,1,2012.0,9.0,13.0
9353,3,0,1,1,22.14,25.76,77,0.0,0,9,2012-09-13,2,2012.0,9.0,13.0
9354,3,0,1,1,21.32,25.0,83,0.0,2,9,2012-09-13,3,2012.0,9.0,13.0
9355,3,0,1,1,21.32,25.0,83,0.0,0,6,2012-09-13,4,2012.0,9.0,13.0
9356,3,0,1,1,21.32,25.0,83,0.0,3,54,2012-09-13,5,2012.0,9.0,13.0
9357,3,0,1,1,20.5,24.24,82,0.0,9,186,2012-09-13,6,2012.0,9.0,13.0
9358,3,0,1,1,22.14,25.76,77,0.0,22,549,2012-09-13,7,2012.0,9.0,13.0
9359,3,0,1,1,22.96,26.515,73,0.0,33,725,2012-09-13,8,2012.0,9.0,13.0
9360,3,0,1,1,24.6,30.305,64,6.0032,46,292,2012-09-13,9,2012.0,9.0,13.0
9361,3,0,1,1,26.24,31.06,61,6.0032,63,149,2012-09-13,10,2012.0,9.0,13.0
9362,3,0,1,1,27.06,31.06,50,11.0014,71,183,2012-09-13,11,2012.0,9.0,13.0
9363,3,0,1,1,27.88,31.82,44,7.0015,57,240,2012-09-13,12,2012.0,9.0,13.0
9364,3,0,1,1,28.7,31.82,42,0.0,60,223,2012-09-13,13,2012.0,9.0,13.0
9365,3,0,1,1,29.52,32.575,39,8.9981,60,214,2012-09-13,14,2012.0,9.0,13.0
9366,3,0,1,1,29.52,32.575,42,7.0015,99,253,2012-09-13,15,2012.0,9.0,13.0
9367,3,0,1,1,29.52,32.575,39,6.0032,85,406,2012-09-13,16,2012.0,9.0,13.0
9368,3,0,1,1,29.52,32.575,42,12.998,97,787,2012-09-13,17,2012.0,9.0,13.0
9369,3,0,1,1,27.88,31.82,57,16.9979,108,744,2012-09-13,18,2012.0,9.0,13.0
9370,3,0,1,1,26.24,30.305,65,8.9981,80,594,2012-09-13,19,2012.0,9.0,13.0
9371,3,0,1,1,25.42,30.305,69,7.0015,55,408,2012-09-13,20,2012.0,9.0,13.0
9372,3,0,1,1,25.42,30.305,65,7.0015,26,291,2012-09-13,21,2012.0,9.0,13.0
9373,3,0,1,1,24.6,29.545,69,8.9981,28,223,2012-09-13,22,2012.0,9.0,13.0
9374,3,0,1,1,23.78,27.275,73,7.0015,33,137,2012-09-13,23,2012.0,9.0,13.0
9375,3,0,1,1,22.96,26.515,73,6.0032,24,63,2012-09-14,0,2012.0,9.0,14.0
9376,3,0,1,1,22.96,26.515,73,6.0032,6,35,2012-09-14,1,2012.0,9.0,14.0
9377,3,0,1,1,22.96,26.515,73,0.0,7,23,2012-09-14,2,2012.0,9.0,14.0
9378,3,0,1,1,22.14,25.76,77,0.0,5,9,2012-09-14,3,2012.0,9.0,14.0
9379,3,0,1,1,22.14,25.76,77,0.0,1,11,2012-09-14,4,2012.0,9.0,14.0
9380,3,0,1,1,22.14,25.76,83,0.0,1,40,2012-09-14,5,2012.0,9.0,14.0
9381,3,0,1,1,22.14,25.76,88,0.0,8,144,2012-09-14,6,2012.0,9.0,14.0
9382,3,0,1,2,22.96,26.515,88,0.0,17,437,2012-09-14,7,2012.0,9.0,14.0
9383,3,0,1,2,24.6,28.79,78,11.0014,51,715,2012-09-14,8,2012.0,9.0,14.0
9384,3,0,1,2,25.42,29.545,78,11.0014,46,301,2012-09-14,9,2012.0,9.0,14.0
9385,3,0,1,2,27.88,31.82,65,0.0,75,171,2012-09-14,10,2012.0,9.0,14.0
9386,3,0,1,2,27.88,31.82,61,7.0015,84,196,2012-09-14,11,2012.0,9.0,14.0
9387,3,0,1,2,28.7,32.575,54,12.998,119,290,2012-09-14,12,2012.0,9.0,14.0
9388,3,0,1,2,28.7,32.575,54,12.998,107,301,2012-09-14,13,2012.0,9.0,14.0
9389,3,0,1,2,29.52,32.575,45,11.0014,113,258,2012-09-14,14,2012.0,9.0,14.0
9390,3,0,1,2,29.52,33.335,48,8.9981,94,273,2012-09-14,15,2012.0,9.0,14.0
9391,3,0,1,2,29.52,33.335,51,0.0,109,454,2012-09-14,16,2012.0,9.0,14.0
9392,3,0,1,1,29.52,33.335,51,12.998,137,757,2012-09-14,17,2012.0,9.0,14.0
9393,3,0,1,1,29.52,32.575,45,15.0013,116,692,2012-09-14,18,2012.0,9.0,14.0
9394,3,0,1,1,27.88,31.82,57,11.0014,83,496,2012-09-14,19,2012.0,9.0,14.0
9395,3,0,1,1,27.06,31.06,61,7.0015,67,337,2012-09-14,20,2012.0,9.0,14.0
9396,3,0,1,1,26.24,30.305,73,15.0013,42,270,2012-09-14,21,2012.0,9.0,14.0
9397,3,0,1,1,25.42,28.79,83,12.998,40,189,2012-09-14,22,2012.0,9.0,14.0
9398,3,0,1,1,25.42,29.545,78,6.0032,27,168,2012-09-14,23,2012.0,9.0,14.0
9399,3,0,0,1,24.6,28.03,83,7.0015,38,169,2012-09-15,0,2012.0,9.0,15.0
9400,3,0,0,1,24.6,29.545,73,0.0,8,101,2012-09-15,1,2012.0,9.0,15.0
9401,3,0,0,1,23.78,27.275,78,7.0015,18,75,2012-09-15,2,2012.0,9.0,15.0
9402,3,0,0,1,24.6,29.545,73,16.9979,6,31,2012-09-15,3,2012.0,9.0,15.0
9403,3,0,0,2,24.6,29.545,69,23.9994,3,3,2012-09-15,4,2012.0,9.0,15.0
9404,3,0,0,1,23.78,27.275,60,35.0008,1,15,2012-09-15,5,2012.0,9.0,15.0
9405,3,0,0,1,22.14,25.76,49,27.9993,6,27,2012-09-15,6,2012.0,9.0,15.0
9406,3,0,0,1,22.14,25.76,52,19.0012,10,63,2012-09-15,7,2012.0,9.0,15.0
9407,3,0,0,1,22.96,26.515,49,27.9993,43,169,2012-09-15,8,2012.0,9.0,15.0
9408,3,0,0,1,24.6,31.06,43,27.9993,79,263,2012-09-15,9,2012.0,9.0,15.0
9409,3,0,0,1,25.42,31.06,41,26.0027,119,323,2012-09-15,10,2012.0,9.0,15.0
9410,3,0,0,1,26.24,31.06,38,26.0027,228,399,2012-09-15,11,2012.0,9.0,15.0
9411,3,0,0,1,27.06,31.06,36,23.9994,287,419,2012-09-15,12,2012.0,9.0,15.0
9412,3,0,0,1,27.88,31.82,36,12.998,327,377,2012-09-15,13,2012.0,9.0,15.0
9413,3,0,0,1,27.88,31.82,34,22.0028,325,390,2012-09-15,14,2012.0,9.0,15.0
9414,3,0,0,2,27.88,31.82,34,19.0012,312,342,2012-09-15,15,2012.0,9.0,15.0
9415,3,0,0,2,27.06,31.06,36,15.0013,350,433,2012-09-15,16,2012.0,9.0,15.0
9416,3,0,0,2,27.06,31.06,36,16.9979,295,434,2012-09-15,17,2012.0,9.0,15.0
9417,3,0,0,2,26.24,31.06,36,19.0012,232,382,2012-09-15,18,2012.0,9.0,15.0
9418,3,0,0,1,25.42,31.06,41,11.0014,169,309,2012-09-15,19,2012.0,9.0,15.0
9419,3,0,0,1,24.6,31.06,43,6.0032,89,241,2012-09-15,20,2012.0,9.0,15.0
9420,3,0,0,1,22.96,26.515,52,7.0015,86,210,2012-09-15,21,2012.0,9.0,15.0
9421,3,0,0,1,22.96,26.515,52,0.0,82,197,2012-09-15,22,2012.0,9.0,15.0
9422,3,0,0,1,22.14,25.76,60,0.0,47,182,2012-09-15,23,2012.0,9.0,15.0
9423,3,0,0,1,22.14,25.76,64,0.0,28,123,2012-09-16,0,2012.0,9.0,16.0
9424,3,0,0,1,22.14,25.76,64,0.0,35,82,2012-09-16,1,2012.0,9.0,16.0
9425,3,0,0,1,21.32,25.0,63,0.0,27,62,2012-09-16,2,2012.0,9.0,16.0
9426,3,0,0,1,20.5,24.24,68,0.0,10,38,2012-09-16,3,2012.0,9.0,16.0
9427,3,0,0,1,20.5,24.24,72,0.0,2,6,2012-09-16,4,2012.0,9.0,16.0
9428,3,0,0,1,20.5,24.24,72,0.0,3,10,2012-09-16,5,2012.0,9.0,16.0
9429,3,0,0,1,20.5,24.24,72,0.0,9,26,2012-09-16,6,2012.0,9.0,16.0
9430,3,0,0,1,20.5,24.24,77,7.0015,28,43,2012-09-16,7,2012.0,9.0,16.0
9431,3,0,0,1,22.14,25.76,64,11.0014,34,94,2012-09-16,8,2012.0,9.0,16.0
9432,3,0,0,1,23.78,27.275,60,8.9981,70,226,2012-09-16,9,2012.0,9.0,16.0
9433,3,0,0,1,25.42,31.06,50,7.0015,160,330,2012-09-16,10,2012.0,9.0,16.0
9434,3,0,0,1,26.24,31.06,47,11.0014,183,376,2012-09-16,11,2012.0,9.0,16.0
9435,3,0,0,1,27.06,31.06,44,11.0014,188,468,2012-09-16,12,2012.0,9.0,16.0
9436,3,0,0,1,26.24,31.06,41,11.0014,240,454,2012-09-16,13,2012.0,9.0,16.0
9437,3,0,0,1,27.06,31.06,39,8.9981,225,410,2012-09-16,14,2012.0,9.0,16.0
9438,3,0,0,1,26.24,31.06,41,11.0014,215,342,2012-09-16,15,2012.0,9.0,16.0
9439,3,0,0,1,26.24,31.06,44,11.0014,194,402,2012-09-16,16,2012.0,9.0,16.0
9440,3,0,0,1,27.06,31.06,41,0.0,177,393,2012-09-16,17,2012.0,9.0,16.0
9441,3,0,0,1,25.42,31.06,50,11.0014,120,361,2012-09-16,18,2012.0,9.0,16.0
9442,3,0,0,1,25.42,31.06,50,8.9981,91,312,2012-09-16,19,2012.0,9.0,16.0
9443,3,0,0,1,24.6,31.06,53,7.0015,57,267,2012-09-16,20,2012.0,9.0,16.0
9444,3,0,0,1,24.6,31.06,56,7.0015,43,148,2012-09-16,21,2012.0,9.0,16.0
9445,3,0,0,1,22.96,26.515,68,6.0032,18,109,2012-09-16,22,2012.0,9.0,16.0
9446,3,0,0,1,22.14,25.76,68,7.0015,9,85,2012-09-16,23,2012.0,9.0,16.0
9447,3,0,1,1,22.14,25.76,68,11.0014,14,31,2012-09-17,0,2012.0,9.0,17.0
9448,3,0,1,1,21.32,25.0,72,6.0032,9,12,2012-09-17,1,2012.0,9.0,17.0
9449,3,0,1,1,21.32,25.0,72,0.0,5,8,2012-09-17,2,2012.0,9.0,17.0
9450,3,0,1,1,20.5,24.24,77,6.0032,0,7,2012-09-17,3,2012.0,9.0,17.0
9451,3,0,1,1,20.5,24.24,77,0.0,2,9,2012-09-17,4,2012.0,9.0,17.0
9452,3,0,1,1,19.68,23.485,82,6.0032,1,44,2012-09-17,5,2012.0,9.0,17.0
9453,3,0,1,1,19.68,23.485,82,0.0,7,157,2012-09-17,6,2012.0,9.0,17.0
9454,3,0,1,1,21.32,25.0,77,0.0,18,474,2012-09-17,7,2012.0,9.0,17.0
9455,3,0,1,1,22.14,25.76,77,6.0032,36,647,2012-09-17,8,2012.0,9.0,17.0
9456,3,0,1,1,23.78,27.275,68,8.9981,34,265,2012-09-17,9,2012.0,9.0,17.0
9457,3,0,1,2,25.42,30.305,65,12.998,73,129,2012-09-17,10,2012.0,9.0,17.0
9458,3,0,1,2,25.42,30.305,69,15.0013,61,191,2012-09-17,11,2012.0,9.0,17.0
9459,3,0,1,2,25.42,30.305,69,12.998,62,233,2012-09-17,12,2012.0,9.0,17.0
9460,3,0,1,1,26.24,30.305,65,16.9979,112,231,2012-09-17,13,2012.0,9.0,17.0
9461,3,0,1,2,26.24,30.305,65,16.9979,129,203,2012-09-17,14,2012.0,9.0,17.0
9462,3,0,1,2,26.24,30.305,65,16.9979,82,256,2012-09-17,15,2012.0,9.0,17.0
9463,3,0,1,2,26.24,30.305,69,16.9979,74,379,2012-09-17,16,2012.0,9.0,17.0
9464,3,0,1,2,26.24,30.305,65,15.0013,102,740,2012-09-17,17,2012.0,9.0,17.0
9465,3,0,1,2,25.42,29.545,73,11.0014,66,708,2012-09-17,18,2012.0,9.0,17.0
9466,3,0,1,2,25.42,29.545,73,7.0015,51,435,2012-09-17,19,2012.0,9.0,17.0
9467,3,0,1,2,25.42,29.545,73,8.9981,32,308,2012-09-17,20,2012.0,9.0,17.0
9468,3,0,1,3,25.42,28.79,83,15.0013,28,205,2012-09-17,21,2012.0,9.0,17.0
9469,3,0,1,3,25.42,28.79,83,16.9979,20,109,2012-09-17,22,2012.0,9.0,17.0
9470,3,0,1,3,24.6,25.76,94,16.9979,4,66,2012-09-17,23,2012.0,9.0,17.0
9471,3,0,1,3,24.6,25.76,94,16.9979,2,11,2012-09-18,0,2012.0,9.0,18.0
9472,3,0,1,3,24.6,25.76,94,12.998,0,5,2012-09-18,1,2012.0,9.0,18.0
9473,3,0,1,3,24.6,25.76,94,12.998,0,4,2012-09-18,2,2012.0,9.0,18.0
9474,3,0,1,2,25.42,27.275,94,19.0012,0,6,2012-09-18,3,2012.0,9.0,18.0
9475,3,0,1,2,25.42,27.275,94,23.9994,2,5,2012-09-18,4,2012.0,9.0,18.0
9476,3,0,1,2,26.24,28.79,89,22.0028,3,45,2012-09-18,5,2012.0,9.0,18.0
9477,3,0,1,2,26.24,28.79,89,22.0028,4,163,2012-09-18,6,2012.0,9.0,18.0
9478,3,0,1,2,26.24,28.79,89,30.0026,13,343,2012-09-18,7,2012.0,9.0,18.0
9479,3,0,1,2,27.06,30.305,83,36.9974,32,640,2012-09-18,8,2012.0,9.0,18.0
9480,3,0,1,2,27.06,30.305,83,39.0007,27,266,2012-09-18,9,2012.0,9.0,18.0
9481,3,0,1,3,27.88,31.82,79,43.0006,30,130,2012-09-18,10,2012.0,9.0,18.0
9482,3,0,1,2,27.88,31.82,79,43.0006,36,115,2012-09-18,11,2012.0,9.0,18.0
9483,3,0,1,3,27.88,31.82,83,30.0026,16,72,2012-09-18,12,2012.0,9.0,18.0
9484,3,0,1,2,28.7,33.335,74,39.0007,17,97,2012-09-18,13,2012.0,9.0,18.0
9485,3,0,1,3,24.6,25.76,94,31.0009,27,116,2012-09-18,14,2012.0,9.0,18.0
9486,3,0,1,3,24.6,27.275,88,16.9979,1,35,2012-09-18,15,2012.0,9.0,18.0
9487,3,0,1,3,24.6,27.275,88,19.9995,19,122,2012-09-18,16,2012.0,9.0,18.0
9488,3,0,1,3,24.6,27.275,88,12.998,36,302,2012-09-18,17,2012.0,9.0,18.0
9489,3,0,1,2,24.6,27.275,88,11.0014,19,262,2012-09-18,18,2012.0,9.0,18.0
9490,3,0,1,2,24.6,27.275,88,19.9995,22,302,2012-09-18,19,2012.0,9.0,18.0
9491,3,0,1,2,24.6,27.275,88,12.998,19,271,2012-09-18,20,2012.0,9.0,18.0
9492,3,0,1,2,24.6,27.275,88,12.998,21,186,2012-09-18,21,2012.0,9.0,18.0
9493,3,0,1,3,23.78,27.275,83,31.0009,14,137,2012-09-18,22,2012.0,9.0,18.0
9494,3,0,1,2,22.96,26.515,83,15.0013,11,67,2012-09-18,23,2012.0,9.0,18.0
9495,3,0,1,2,22.96,26.515,68,19.0012,3,23,2012-09-19,0,2012.0,9.0,19.0
9496,3,0,1,2,22.14,25.76,68,16.9979,0,12,2012-09-19,1,2012.0,9.0,19.0
9497,3,0,1,2,22.14,25.76,64,22.0028,0,3,2012-09-19,2,2012.0,9.0,19.0
9498,3,0,1,2,21.32,25.0,63,16.9979,1,4,2012-09-19,3,2012.0,9.0,19.0
9499,3,0,1,2,21.32,25.0,68,23.9994,0,10,2012-09-19,4,2012.0,9.0,19.0
9500,3,0,1,2,21.32,25.0,68,19.0012,2,54,2012-09-19,5,2012.0,9.0,19.0
9501,3,0,1,1,21.32,25.0,63,16.9979,6,166,2012-09-19,6,2012.0,9.0,19.0
9502,3,0,1,1,21.32,25.0,63,15.0013,16,529,2012-09-19,7,2012.0,9.0,19.0
9503,3,0,1,1,21.32,25.0,59,15.0013,39,758,2012-09-19,8,2012.0,9.0,19.0
9504,3,0,1,1,22.14,25.76,60,16.9979,26,336,2012-09-19,9,2012.0,9.0,19.0
9505,3,0,1,1,22.96,26.515,52,12.998,23,169,2012-09-19,10,2012.0,9.0,19.0
9506,3,0,1,1,24.6,31.06,43,16.9979,44,203,2012-09-19,11,2012.0,9.0,19.0
9507,3,0,1,1,24.6,31.06,43,16.9979,53,260,2012-09-19,12,2012.0,9.0,19.0
9508,3,0,1,1,24.6,31.06,40,16.9979,55,234,2012-09-19,13,2012.0,9.0,19.0
9509,3,0,1,1,25.42,31.06,38,16.9979,59,227,2012-09-19,14,2012.0,9.0,19.0
9510,3,0,1,1,25.42,31.06,35,0.0,57,254,2012-09-19,15,2012.0,9.0,19.0
9511,3,0,1,1,25.42,31.06,35,0.0,69,397,2012-09-19,16,2012.0,9.0,19.0
9512,3,0,1,1,24.6,31.06,38,15.0013,74,812,2012-09-19,17,2012.0,9.0,19.0
9513,3,0,1,1,23.78,27.275,40,19.0012,85,807,2012-09-19,18,2012.0,9.0,19.0
9514,3,0,1,1,22.96,26.515,43,15.0013,72,539,2012-09-19,19,2012.0,9.0,19.0
9515,3,0,1,1,21.32,25.0,48,11.0014,31,378,2012-09-19,20,2012.0,9.0,19.0
9516,3,0,1,1,20.5,24.24,59,11.0014,25,324,2012-09-19,21,2012.0,9.0,19.0
9517,3,0,1,1,20.5,24.24,63,6.0032,31,198,2012-09-19,22,2012.0,9.0,19.0
9518,3,0,1,1,19.68,23.485,67,6.0032,17,106,2012-09-19,23,2012.0,9.0,19.0
9519,4,0,1,1,18.86,22.725,72,7.0015,6,39,2012-10-01,0,2012.0,10.0,1.0
9520,4,0,1,1,18.04,21.97,77,6.0032,5,13,2012-10-01,1,2012.0,10.0,1.0
9521,4,0,1,1,18.86,22.725,72,0.0,6,6,2012-10-01,2,2012.0,10.0,1.0
9522,4,0,1,1,18.04,21.97,77,0.0,1,6,2012-10-01,3,2012.0,10.0,1.0
9523,4,0,1,1,17.22,21.21,82,7.0015,0,10,2012-10-01,4,2012.0,10.0,1.0
9524,4,0,1,1,18.04,21.97,77,0.0,2,34,2012-10-01,5,2012.0,10.0,1.0
9525,4,0,1,1,18.04,21.97,77,7.0015,8,147,2012-10-01,6,2012.0,10.0,1.0
9526,4,0,1,1,18.04,21.97,77,11.0014,13,470,2012-10-01,7,2012.0,10.0,1.0
9527,4,0,1,2,18.86,22.725,77,7.0015,40,744,2012-10-01,8,2012.0,10.0,1.0
9528,4,0,1,2,21.32,25.0,63,0.0,26,314,2012-10-01,9,2012.0,10.0,1.0
9529,4,0,1,1,22.14,25.76,56,0.0,44,135,2012-10-01,10,2012.0,10.0,1.0
9530,4,0,1,1,23.78,27.275,46,0.0,76,196,2012-10-01,11,2012.0,10.0,1.0
9531,4,0,1,2,24.6,31.06,43,11.0014,61,262,2012-10-01,12,2012.0,10.0,1.0
9532,4,0,1,2,24.6,31.06,43,11.0014,80,225,2012-10-01,13,2012.0,10.0,1.0
9533,4,0,1,2,24.6,31.06,43,7.0015,51,193,2012-10-01,14,2012.0,10.0,1.0
9534,4,0,1,2,25.42,31.06,43,8.9981,95,234,2012-10-01,15,2012.0,10.0,1.0
9535,4,0,1,2,25.42,31.06,46,16.9979,51,408,2012-10-01,16,2012.0,10.0,1.0
9536,4,0,1,3,22.96,26.515,60,16.9979,65,791,2012-10-01,17,2012.0,10.0,1.0
9537,4,0,1,3,22.96,26.515,64,7.0015,42,571,2012-10-01,18,2012.0,10.0,1.0
9538,4,0,1,2,22.14,25.76,68,7.0015,33,483,2012-10-01,19,2012.0,10.0,1.0
9539,4,0,1,3,22.14,25.76,68,0.0,11,251,2012-10-01,20,2012.0,10.0,1.0
9540,4,0,1,2,22.14,25.76,73,8.9981,13,205,2012-10-01,21,2012.0,10.0,1.0
9541,4,0,1,3,22.14,25.76,77,6.0032,17,190,2012-10-01,22,2012.0,10.0,1.0
9542,4,0,1,3,22.14,25.76,77,0.0,17,88,2012-10-01,23,2012.0,10.0,1.0
9543,4,0,1,2,22.96,26.515,73,0.0,1,30,2012-10-02,0,2012.0,10.0,2.0
9544,4,0,1,2,22.14,25.76,77,7.0015,0,11,2012-10-02,1,2012.0,10.0,2.0
9545,4,0,1,2,22.14,25.76,77,7.0015,0,2,2012-10-02,2,2012.0,10.0,2.0
9546,4,0,1,2,22.14,25.76,88,12.998,1,4,2012-10-02,3,2012.0,10.0,2.0
9547,4,0,1,2,22.96,26.515,83,6.0032,2,8,2012-10-02,4,2012.0,10.0,2.0
9548,4,0,1,2,22.96,26.515,83,8.9981,1,42,2012-10-02,5,2012.0,10.0,2.0
9549,4,0,1,3,23.78,27.275,83,7.0015,3,176,2012-10-02,6,2012.0,10.0,2.0
9550,4,0,1,3,23.78,27.275,83,7.0015,4,256,2012-10-02,7,2012.0,10.0,2.0
9551,4,0,1,3,24.6,27.275,88,0.0,6,128,2012-10-02,8,2012.0,10.0,2.0
9552,4,0,1,3,23.78,27.275,88,8.9981,3,83,2012-10-02,9,2012.0,10.0,2.0
9553,4,0,1,3,23.78,27.275,88,8.9981,3,42,2012-10-02,10,2012.0,10.0,2.0
9554,4,0,1,3,23.78,27.275,94,8.9981,7,92,2012-10-02,11,2012.0,10.0,2.0
9555,4,0,1,2,24.6,27.275,88,12.998,6,98,2012-10-02,12,2012.0,10.0,2.0
9556,4,0,1,2,24.6,27.275,88,8.9981,6,148,2012-10-02,13,2012.0,10.0,2.0
9557,4,0,1,3,24.6,27.275,88,8.9981,16,147,2012-10-02,14,2012.0,10.0,2.0
9558,4,0,1,3,25.42,28.79,83,8.9981,14,195,2012-10-02,15,2012.0,10.0,2.0
9559,4,0,1,3,25.42,28.03,88,8.9981,46,328,2012-10-02,16,2012.0,10.0,2.0
9560,4,0,1,3,25.42,28.03,88,7.0015,38,677,2012-10-02,17,2012.0,10.0,2.0
9561,4,0,1,3,25.42,27.275,94,6.0032,48,639,2012-10-02,18,2012.0,10.0,2.0
9562,4,0,1,3,25.42,27.275,94,0.0,27,368,2012-10-02,19,2012.0,10.0,2.0
9563,4,0,1,3,25.42,27.275,94,8.9981,20,286,2012-10-02,20,2012.0,10.0,2.0
9564,4,0,1,3,25.42,27.275,94,7.0015,24,265,2012-10-02,21,2012.0,10.0,2.0
9565,4,0,1,2,25.42,27.275,94,7.0015,28,212,2012-10-02,22,2012.0,10.0,2.0
9566,4,0,1,2,25.42,27.275,94,0.0,11,87,2012-10-02,23,2012.0,10.0,2.0
9567,4,0,1,3,25.42,27.275,94,0.0,5,47,2012-10-03,0,2012.0,10.0,3.0
9568,4,0,1,2,25.42,27.275,94,0.0,3,16,2012-10-03,1,2012.0,10.0,3.0
9569,4,0,1,2,25.42,27.275,94,0.0,2,7,2012-10-03,2,2012.0,10.0,3.0
9570,4,0,1,2,24.6,25.76,94,0.0,0,7,2012-10-03,3,2012.0,10.0,3.0
9571,4,0,1,2,24.6,25.0,100,0.0,2,9,2012-10-03,4,2012.0,10.0,3.0
9572,4,0,1,2,25.42,27.275,94,7.0015,2,32,2012-10-03,5,2012.0,10.0,3.0
9573,4,0,1,2,24.6,25.76,94,8.9981,4,173,2012-10-03,6,2012.0,10.0,3.0
9574,4,0,1,2,24.6,25.76,94,12.998,11,504,2012-10-03,7,2012.0,10.0,3.0
9575,4,0,1,2,25.42,28.03,88,7.0015,28,781,2012-10-03,8,2012.0,10.0,3.0
9576,4,0,1,2,25.42,28.79,83,12.998,30,332,2012-10-03,9,2012.0,10.0,3.0
9577,4,0,1,1,27.06,30.305,78,11.0014,29,146,2012-10-03,10,2012.0,10.0,3.0
9578,4,0,1,1,27.06,30.305,78,11.0014,52,178,2012-10-03,11,2012.0,10.0,3.0
9579,4,0,1,2,28.7,32.575,70,7.0015,69,289,2012-10-03,12,2012.0,10.0,3.0
9580,4,0,1,2,28.7,33.335,74,7.0015,55,224,2012-10-03,13,2012.0,10.0,3.0
9581,4,0,1,2,29.52,34.09,70,11.0014,56,195,2012-10-03,14,2012.0,10.0,3.0
9582,4,0,1,2,29.52,34.09,62,11.0014,59,260,2012-10-03,15,2012.0,10.0,3.0
9583,4,0,1,2,29.52,33.335,58,0.0,42,436,2012-10-03,16,2012.0,10.0,3.0
9584,4,0,1,1,28.7,32.575,65,0.0,84,833,2012-10-03,17,2012.0,10.0,3.0
9585,4,0,1,1,28.7,32.575,65,0.0,54,756,2012-10-03,18,2012.0,10.0,3.0
9586,4,0,1,1,28.7,32.575,65,0.0,49,544,2012-10-03,19,2012.0,10.0,3.0
9587,4,0,1,1,28.7,32.575,65,0.0,48,449,2012-10-03,20,2012.0,10.0,3.0
9588,4,0,1,2,27.06,31.06,74,0.0,14,195,2012-10-03,21,2012.0,10.0,3.0
9589,4,0,1,1,27.06,31.06,74,0.0,9,232,2012-10-03,22,2012.0,10.0,3.0
9590,4,0,1,2,27.06,30.305,78,0.0,21,199,2012-10-03,23,2012.0,10.0,3.0
9591,4,0,1,3,26.24,28.79,89,0.0,11,65,2012-10-04,0,2012.0,10.0,4.0
9592,4,0,1,2,25.42,27.275,94,0.0,2,23,2012-10-04,1,2012.0,10.0,4.0
9593,4,0,1,1,26.24,28.79,89,0.0,3,10,2012-10-04,2,2012.0,10.0,4.0
9594,4,0,1,2,25.42,28.03,88,0.0,5,6,2012-10-04,3,2012.0,10.0,4.0
9595,4,0,1,2,26.24,28.79,89,0.0,0,10,2012-10-04,4,2012.0,10.0,4.0
9596,4,0,1,3,26.24,28.79,89,7.0015,2,37,2012-10-04,5,2012.0,10.0,4.0
9597,4,0,1,3,25.42,27.275,94,6.0032,1,132,2012-10-04,6,2012.0,10.0,4.0
